,Date,Origin,Destination,Departure_Time,Arrival_Time,Duration,Class,Miles,Tax
3195,05/03,HND,EWR,11:55 AM, 9:59 PM ,23h 4m,Business,450000,49.6
3196,05/04,HND,EWR,11:55 AM, 9:59 PM ,23h 4m,Business,450000,49.6
3197,05/11,HND,EWR,11:55 AM, 10:50 PM ,23h 55m,Business,450000,55.2
3198,05/11,HND,EWR,11:55 AM, 10:50 PM ,23h 55m,Business,450000,49.6
3199,05/11,HND,EWR,11:55 AM, 10:50 PM ,23h 55m,Business,450000,49.6
3200,05/02,HND,EWR,11:55 AM, 11:12 PM ,24h 17m,Business,450000,49.6
3201,05/02,HND,EWR,11:55 AM, 11:12 PM ,24h 17m,Business,450000,49.6
3202,05/03,HND,EWR,11:55 AM, 11:12 PM ,24h 17m,Business,450000,49.6
3203,05/03,HND,EWR,11:55 AM, 11:12 PM ,24h 17m,Business,450000,49.6
3204,05/02,HND,EWR,6:15 PM," 5:40 AM +1 , Arrives on May 3",24h 25m,Business,450000,49.6
3205,05/02,HND,EWR,6:15 PM," 5:40 AM +1 , Arrives on May 3",24h 25m,Business,450000,49.6
3206,05/02,HND,EWR,6:15 PM," 5:40 AM +1 , Arrives on May 3",24h 25m,Business,450000,49.6
3207,05/03,HND,EWR,6:15 PM," 5:40 AM +1 , Arrives on May 4",24h 25m,Business,450000,49.6
3208,05/03,HND,EWR,6:15 PM," 5:40 AM +1 , Arrives on May 4",24h 25m,Business,450000,49.6
3209,05/04,HND,EWR,6:15 PM," 5:40 AM +1 , Arrives on May 5",24h 25m,Business,450000,49.6
3210,05/04,HND,EWR,6:15 PM," 5:40 AM +1 , Arrives on May 5",24h 25m,Business,450000,49.6
3211,05/07,HND,EWR,6:15 PM," 5:42 AM +1 , Arrives on May 8",24h 27m,Business,450000,49.6
3212,05/08,HND,EWR,6:15 PM," 5:42 AM +1 , Arrives on May 9",24h 27m,Business,450000,49.6
3213,05/11,HND,EWR,6:15 PM," 5:42 AM +1 , Arrives on May 12",24h 27m,Business,450000,49.6
3214,05/11,HND,EWR,6:15 PM," 5:42 AM +1 , Arrives on May 12",24h 27m,Business,450000,49.6
3215,05/11,HND,EWR,6:15 PM," 5:42 AM +1 , Arrives on May 12",24h 27m,Business,450000,49.6
3216,05/14,HND,EWR,6:15 PM," 5:42 AM +1 , Arrives on May 15",24h 27m,Business,450000,49.6
3217,05/14,HND,EWR,6:15 PM," 5:42 AM +1 , Arrives on May 15",24h 27m,Business,450000,49.6
3218,05/14,HND,EWR,6:15 PM," 5:42 AM +1 , Arrives on May 15",24h 27m,Business,450000,49.6
3219,05/15,HND,EWR,6:15 PM," 5:42 AM +1 , Arrives on May 16",24h 27m,Business,450000,49.6
3220,05/15,HND,EWR,6:15 PM," 5:42 AM +1 , Arrives on May 16",24h 27m,Business,450000,49.6
3221,05/15,HND,EWR,6:15 PM," 5:42 AM +1 , Arrives on May 16",24h 27m,Business,450000,49.6
3222,05/19,HND,EWR,6:15 PM," 5:42 AM +1 , Arrives on May 20",24h 27m,Business,450000,49.6
3223,05/23,HND,EWR,6:15 PM," 5:42 AM +1 , Arrives on May 24",24h 27m,Business,450000,49.6
3224,05/23,HND,EWR,6:15 PM," 5:42 AM +1 , Arrives on May 24",24h 27m,Business,450000,49.6
3225,05/23,HND,EWR,6:15 PM," 5:42 AM +1 , Arrives on May 24",24h 27m,Business,450000,49.6
3226,05/29,HND,EWR,6:15 PM," 5:42 AM +1 , Arrives on May 30",24h 27m,Business,450000,49.6
3227,05/02,HND,EWR,11:55 AM, 11:42 PM ,24h 47m,Business,450000,49.6
3228,05/04,HND,EWR,11:55 AM, 11:42 PM ,24h 47m,Business,450000,49.6
3229,05/04,HND,EWR,11:55 AM, 11:42 PM ,24h 47m,Business,450000,55.2
3230,05/04,HND,EWR,11:55 AM, 11:42 PM ,24h 47m,Business,450000,55.2
3231,05/04,HND,EWR,11:55 AM, 11:42 PM ,24h 47m,Business,450000,49.6
3232,05/04,HND,EWR,11:55 AM, 11:42 PM ,24h 47m,Business,450000,49.6
3233,05/08,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,49.6
3234,05/09,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,55.2
3235,05/09,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,49.6
3236,05/11,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,49.6
3237,05/11,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,49.6
3238,05/11,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,55.2
3239,05/15,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,49.6
3240,05/15,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,55.2
3241,05/15,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,49.6
3242,05/16,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,49.6
3243,05/18,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,49.6
3244,05/18,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,55.2
3245,05/18,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,49.6
3246,05/19,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,49.6
3247,05/22,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,55.2
3248,05/22,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,49.6
3249,05/23,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,55.2
3250,05/23,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,49.6
3251,05/23,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,49.6
3252,05/24,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,49.6
3253,05/24,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,49.6
3254,05/24,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,55.2
3255,05/25,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,49.6
3256,05/25,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,55.2
3257,05/25,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,49.6
3258,05/26,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,55.2
3259,05/26,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,49.6
3260,05/27,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,49.6
3261,05/27,HND,EWR,11:55 AM, 11:46 PM ,24h 51m,Business,450000,55.2
3262,05/07,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,55.2
3263,05/07,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3264,05/08,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,55.2
3265,05/08,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3266,05/08,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,55.2
3267,05/08,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3268,05/08,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3269,05/09,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,55.2
3270,05/09,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3271,05/11,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3272,05/11,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3273,05/11,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3274,05/11,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,55.2
3275,05/11,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,55.2
3276,05/11,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3277,05/11,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3278,05/15,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,55.2
3279,05/15,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3280,05/15,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,55.2
3281,05/15,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3282,05/15,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3283,05/17,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,55.2
3284,05/17,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3285,05/17,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3286,05/18,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,55.2
3287,05/18,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3288,05/18,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,55.2
3289,05/18,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3290,05/18,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3291,05/22,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3292,05/22,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3293,05/24,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,55.2
3294,05/24,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3295,05/25,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,55.2
3296,05/25,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3297,05/25,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3298,05/25,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3299,05/25,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3300,05/25,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,55.2
3301,05/25,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3302,05/26,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3303,05/26,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,55.2
3304,05/26,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3305,05/26,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3306,05/26,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,55.2
3307,05/26,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3308,05/27,HND,EWR,11:55 AM, 11:47 PM ,24h 52m,Business,450000,49.6
3309,05/11,HND,EWR,11:55 AM," 12:24 AM +1 , Arrives on May 12",25h 29m,Business,450000,49.6
3310,05/11,HND,EWR,11:55 AM," 12:24 AM +1 , Arrives on May 12",25h 29m,Business,450000,49.6
3311,05/11,HND,EWR,11:55 AM," 12:24 AM +1 , Arrives on May 12",25h 29m,Business,450000,55.2
3312,05/18,HND,EWR,11:55 AM," 12:24 AM +1 , Arrives on May 19",25h 29m,Business,450000,49.6
3313,05/18,HND,EWR,11:55 AM," 12:24 AM +1 , Arrives on May 19",25h 29m,Business,450000,49.6
3314,05/18,HND,EWR,11:55 AM," 12:24 AM +1 , Arrives on May 19",25h 29m,Business,450000,55.2
3315,05/25,HND,EWR,11:55 AM," 12:24 AM +1 , Arrives on May 26",25h 29m,Business,450000,49.6
3316,05/25,HND,EWR,11:55 AM," 12:24 AM +1 , Arrives on May 26",25h 29m,Business,450000,49.6
3317,05/25,HND,EWR,11:55 AM," 12:24 AM +1 , Arrives on May 26",25h 29m,Business,450000,55.2
3318,05/08,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 9",25h 36m,Business,450000,49.6
3319,05/08,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 9",25h 36m,Business,450000,49.6
3320,05/09,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 10",25h 36m,Business,450000,49.6
3321,05/10,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 11",25h 36m,Business,450000,49.6
3322,05/11,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 12",25h 36m,Business,450000,49.6
3323,05/11,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 12",25h 36m,Business,450000,49.6
3324,05/14,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 15",25h 36m,Business,450000,49.6
3325,05/14,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 15",25h 36m,Business,450000,49.6
3326,05/15,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 16",25h 36m,Business,450000,49.6
3327,05/15,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 16",25h 36m,Business,450000,49.6
3328,05/16,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 17",25h 36m,Business,450000,49.6
3329,05/18,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 19",25h 36m,Business,450000,49.6
3330,05/18,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 19",25h 36m,Business,450000,49.6
3331,05/22,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 23",25h 36m,Business,450000,49.6
3332,05/24,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 25",25h 36m,Business,450000,49.6
3333,05/24,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 25",25h 36m,Business,450000,49.6
3334,05/25,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 26",25h 36m,Business,450000,49.6
3335,05/25,HND,EWR,11:55 AM," 12:31 AM +1 , Arrives on May 26",25h 36m,Business,450000,49.6
3336,05/14,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 15",26h 47m,Business,450000,49.6
3337,05/14,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 15",26h 47m,Business,450000,49.6
3338,05/16,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 17",26h 47m,Business,450000,49.6
3339,05/17,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 18",26h 47m,Business,450000,49.6
3340,05/18,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 19",26h 47m,Business,450000,49.6
3341,05/18,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 19",26h 47m,Business,450000,49.6
3342,05/19,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 20",26h 47m,Business,450000,49.6
3343,05/19,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 20",26h 47m,Business,450000,49.6
3344,05/19,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 20",26h 47m,Business,450000,49.6
3345,05/27,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 28",26h 47m,Business,450000,49.6
3346,05/28,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 29",26h 47m,Business,450000,49.6
3347,05/28,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 29",26h 47m,Business,450000,49.6
3348,05/29,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 30",26h 47m,Business,450000,49.6
3349,05/29,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 30",26h 47m,Business,450000,49.6
3350,05/30,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 31",26h 47m,Business,450000,49.6
3351,05/30,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on May 31",26h 47m,Business,450000,49.6
3352,05/31,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on June 1",26h 47m,Business,450000,49.6
3353,05/31,HND,EWR,7:45 PM," 9:32 AM +1 , Arrives on June 1",26h 47m,Business,450000,49.6
3354,05/02,HND,EWR,6:15 PM," 9:31 AM +1 , Arrives on May 3",28h 16m,Business,450000,55.2
3355,05/07,HND,EWR,6:15 PM," 9:32 AM +1 , Arrives on May 8",28h 17m,Business,450000,55.2
3356,05/09,HND,EWR,6:15 PM," 9:32 AM +1 , Arrives on May 10",28h 17m,Business,450000,55.2
3357,05/16,HND,EWR,6:15 PM," 9:32 AM +1 , Arrives on May 17",28h 17m,Business,450000,55.2
3358,05/19,HND,EWR,6:15 PM," 9:32 AM +1 , Arrives on May 20",28h 17m,Business,450000,55.2
3359,05/21,HND,EWR,6:15 PM," 9:32 AM +1 , Arrives on May 22",28h 17m,Business,450000,55.2
3360,05/23,HND,EWR,6:15 PM," 9:32 AM +1 , Arrives on May 24",28h 17m,Business,450000,55.2
3361,05/27,HND,EWR,6:15 PM," 9:32 AM +1 , Arrives on May 28",28h 17m,Business,450000,55.2
3362,05/28,HND,EWR,6:15 PM," 9:32 AM +1 , Arrives on May 29",28h 17m,Business,450000,55.2
3363,05/29,HND,EWR,6:15 PM," 9:32 AM +1 , Arrives on May 30",28h 17m,Business,450000,55.2
3364,05/08,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 9",28h 58m,Business,450000,55.2
3365,05/08,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 9",28h 58m,Business,450000,49.6
3366,05/13,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 14",28h 58m,Business,450000,49.6
3367,05/14,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 15",28h 58m,Business,450000,49.6
3368,05/16,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 17",28h 58m,Business,450000,49.6
3369,05/16,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 17",28h 58m,Business,450000,49.6
3370,05/17,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 18",28h 58m,Business,450000,49.6
3371,05/17,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 18",28h 58m,Business,450000,49.6
3372,05/18,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 19",28h 58m,Business,450000,49.6
3373,05/18,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 19",28h 58m,Business,450000,55.2
3374,05/19,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 20",28h 58m,Business,450000,49.6
3375,05/19,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 20",28h 58m,Business,450000,49.6
3376,05/19,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 20",28h 58m,Business,450000,49.6
3377,05/20,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 21",28h 58m,Business,450000,55.2
3378,05/20,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 21",28h 58m,Business,450000,49.6
3379,05/20,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 21",28h 58m,Business,450000,49.6
3380,05/22,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 23",28h 58m,Business,450000,55.2
3381,05/22,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 23",28h 58m,Business,450000,49.6
3382,05/26,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 27",28h 58m,Business,450000,49.6
3383,05/26,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 27",28h 58m,Business,450000,49.6
3384,05/26,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 27",28h 58m,Business,450000,55.2
3385,05/26,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 27",28h 58m,Business,450000,49.6
3386,05/27,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 28",28h 58m,Business,450000,49.6
3387,05/28,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 29",28h 58m,Business,450000,49.6
3388,05/29,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 30",28h 58m,Business,450000,49.6
3389,05/30,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 31",28h 58m,Business,450000,55.2
3390,05/30,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 31",28h 58m,Business,450000,49.6
3391,05/30,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 31",28h 58m,Business,450000,49.6
3392,05/30,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 31",28h 58m,Business,450000,49.6
3393,05/30,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on May 31",28h 58m,Business,450000,49.6
3394,05/31,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on June 1",28h 58m,Business,450000,49.6
3395,05/31,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on June 1",28h 58m,Business,450000,49.6
3396,05/31,HND,EWR,7:45 PM," 11:43 AM +1 , Arrives on June 1",28h 58m,Business,450000,49.6
3397,05/26,HND,EWR,7:45 PM," 11:45 AM +1 , Arrives on May 27",29h 0m,Business,450000,49.6
3398,05/27,HND,EWR,7:45 PM," 11:45 AM +1 , Arrives on May 28",29h 0m,Business,450000,49.6
3399,05/28,HND,EWR,7:45 PM," 11:45 AM +1 , Arrives on May 29",29h 0m,Business,450000,49.6
3400,05/12,HND,EWR,7:45 PM," 1:01 PM +1 , Arrives on May 13",30h 16m,Business,450000,55.2
3401,05/19,HND,EWR,7:45 PM," 1:01 PM +1 , Arrives on May 20",30h 16m,Business,450000,55.2
3402,05/27,HND,EWR,7:45 PM," 1:01 PM +1 , Arrives on May 28",30h 16m,Business,450000,49.6
3403,05/28,HND,EWR,7:45 PM," 1:01 PM +1 , Arrives on May 29",30h 16m,Business,450000,55.2
3404,05/18,HND,EWR,7:45 PM," 1:02 PM +1 , Arrives on May 19",30h 17m,Business,450000,55.2
3405,05/18,HND,EWR,7:45 PM," 1:02 PM +1 , Arrives on May 19",30h 17m,Business,450000,49.6
3406,05/25,HND,EWR,7:45 PM," 1:02 PM +1 , Arrives on May 26",30h 17m,Business,450000,49.6
3407,05/25,HND,EWR,7:45 PM," 1:02 PM +1 , Arrives on May 26",30h 17m,Business,450000,55.2
3408,05/26,HND,EWR,7:45 PM," 1:02 PM +1 , Arrives on May 27",30h 17m,Business,450000,49.6
3409,05/29,HND,EWR,7:45 PM," 1:02 PM +1 , Arrives on May 30",30h 17m,Business,450000,55.2
3410,05/07,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 8",30h 28m,Business,450000,49.6
3411,05/08,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 9",30h 28m,Business,450000,49.6
3412,05/09,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 10",30h 28m,Business,450000,49.6
3413,05/11,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 12",30h 28m,Business,450000,49.6
3414,05/12,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 13",30h 28m,Business,450000,49.6
3415,05/14,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 15",30h 28m,Business,450000,49.6
3416,05/16,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 17",30h 28m,Business,450000,49.6
3417,05/17,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 18",30h 28m,Business,450000,49.6
3418,05/19,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 20",30h 28m,Business,450000,49.6
3419,05/20,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 21",30h 28m,Business,450000,49.6
3420,05/21,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 22",30h 28m,Business,450000,49.6
3421,05/23,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 24",30h 28m,Business,450000,49.6
3422,05/27,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 28",30h 28m,Business,450000,49.6
3423,05/28,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 29",30h 28m,Business,450000,49.6
3424,05/29,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 30",30h 28m,Business,450000,49.6
3425,05/30,HND,EWR,6:15 PM," 11:43 AM +1 , Arrives on May 31",30h 28m,Business,450000,49.6
3426,05/02,HND,EWR,6:15 PM," 11:44 AM +1 , Arrives on May 3",30h 29m,Business,450000,49.6
3427,05/23,HND,EWR,6:15 PM," 11:45 AM +1 , Arrives on May 24",30h 30m,Business,450000,49.6
3428,05/23,HND,EWR,6:15 PM," 11:45 AM +1 , Arrives on May 24",30h 30m,Business,450000,55.2
3429,05/28,HND,EWR,6:15 PM," 11:45 AM +1 , Arrives on May 29",30h 30m,Business,450000,49.6
3430,05/30,HND,EWR,6:15 PM," 11:45 AM +1 , Arrives on May 31",30h 30m,Business,450000,49.6
3431,05/02,HND,EWR,6:15 PM," 11:58 AM +1 , Arrives on May 3",30h 43m,Business,450000,49.6
3432,05/11,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 12",30h 47m,Business,450000,49.6
3433,05/11,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 12",30h 47m,Business,450000,49.6
3434,05/11,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 12",30h 47m,Business,450000,55.2
3435,05/14,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 15",30h 47m,Business,450000,49.6
3436,05/15,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 16",30h 47m,Business,450000,49.6
3437,05/15,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 16",30h 47m,Business,450000,49.6
3438,05/15,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 16",30h 47m,Business,450000,55.2
3439,05/15,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 16",30h 47m,Business,450000,55.2
3440,05/15,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 16",30h 47m,Business,450000,49.6
3441,05/17,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 18",30h 47m,Business,450000,49.6
3442,05/19,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 20",30h 47m,Business,450000,49.6
3443,05/20,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 21",30h 47m,Business,450000,49.6
3444,05/22,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 23",30h 47m,Business,450000,55.2
3445,05/22,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 23",30h 47m,Business,450000,49.6
3446,05/22,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 23",30h 47m,Business,450000,55.2
3447,05/22,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 23",30h 47m,Business,450000,49.6
3448,05/22,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 23",30h 47m,Business,450000,49.6
3449,05/23,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 24",30h 47m,Business,450000,49.6
3450,05/23,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 24",30h 47m,Business,450000,49.6
3451,05/23,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 24",30h 47m,Business,450000,55.2
3452,05/23,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 24",30h 47m,Business,450000,49.6
3453,05/24,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 25",30h 47m,Business,450000,55.2
3454,05/24,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 25",30h 47m,Business,450000,49.6
3455,05/24,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 25",30h 47m,Business,450000,49.6
3456,05/24,HND,EWR,11:55 AM," 5:42 AM +1 , Arrives on May 25",30h 47m,Business,450000,49.6
